year,province,city_regency,latitude,longitude,timezone,avg_temperature,avg_humidity,total_precipitation,total_rainfall,total_et0,avg_soil_moisture_0_to_7cm,avg_soil_moisture_7_to_28cm,avg_soil_moisture_28_to_100cm,hourly_records,avg_soil_moisture
2020,DI Yogyakarta,Bantul,-7.88806,110.32889,Asia/Jakarta,25.962158469945354,84.29485428051002,2754.5,2754.5,1341.82,0.30081204462659383,0.293518897996357,0.30091643897996356,8784,0.2984157938676381
2020,DI Yogyakarta,Gunungkidul,-7.96556,110.60361,Asia/Jakarta,25.16987704918033,85.29872495446266,2810.6,2810.6,1317.92,0.37666097449908925,0.37908925318761383,0.39057991803278685,8784,0.3821100485731633
2020,DI Yogyakarta,Kulon Progo,-7.85722,110.15694,Asia/Jakarta,26.24678961748634,86.36543715846994,3670.7,3670.7,1288.99,0.3280302823315119,0.32066074681238615,0.3285508879781421,8784,0.3257473057073467
2020,DI Yogyakarta,Sleman,-7.71556,110.35556,Asia/Jakarta,25.096004098360655,84.54417122040073,3627.2,3627.2,1264.18,0.2342090163934426,0.2256681466302368,0.22998406193078325,8784,0.22995374165148755
2020,DI Yogyakarta,Yogyakarta,-7.80139,110.36472,Asia/Jakarta,26.05790072859745,83.2033242258652,2795.8,2795.8,1330.59,0.22844330601092896,0.22113262750455373,0.2268162568306011,8784,0.2254640634486946
2020,DKI Jakarta,Jakarta Barat,-6.168329,106.75885,Asia/Jakarta,26.89229280510018,83.54348816029145,2666.1,2666.1,1341.21,0.423408014571949,0.418371470856102,0.4179298724954463,8784,0.4199031193078324
2020,DKI Jakarta,Jakarta Selatan,-6.26149,106.8106,Asia/Jakarta,26.73044171220401,83.0129781420765,3028.9,3028.9,1330.94,0.44034892987249546,0.4333292349726776,0.4364993169398907,8784,0.4367258272616879
2020,DKI Jakarta,Jakarta Timur,-6.225,106.900444,Asia/Jakarta,26.899601548269583,82.86054189435337,2899.1,2899.1,1346.79,0.37871322859744994,0.3734938524590164,0.3796226092896175,8784,0.3772765634486946
2020,DKI Jakarta,Jakarta Utara,-6.145138,106.899452,Asia/Jakarta,27.068249089253186,82.57581967213115,2523.0,2523.0,1363.3,0.37871322859744994,0.3734938524590164,0.3796226092896175,8784,0.3772765634486946
2020,DKI Jakarta,Kepulauan Seribu,-5.74583,106.61389,Asia/Jakarta,27.738661202185792,80.19808743169399,2844.2,2844.2,1505.77,,,,8784,
2020,Gorontalo,Boalemo,0.5273,122.3463,Asia/Makassar,26.651730418943533,90.91746357012751,3785.3,3785.3,1287.17,0.3993456284153005,0.39777925774134787,0.3970818533697632,8784,0.3980689131754705
2020,Gorontalo,Bone Bolango,0.5325,123.14694,Asia/Makassar,26.229132513661202,82.98599726775956,2022.5,2022.5,1332.6,0.39918419854280507,0.39897597905282334,0.3989825819672131,8784,0.39904758652094713
2020,Gorontalo,Gorontalo,0.627,122.9778,Asia/Makassar,26.49566256830601,87.14663023679417,2736.7,2736.7,1291.65,0.40163877504553736,0.4021033697632058,0.4035926684881603,8784,0.4024449377656345
2020,Gorontalo,Gorontalo Utara,0.8348,122.915,Asia/Makassar,26.697848360655737,87.46049635701274,2577.7,2577.7,1312.24,0.3964530965391621,0.397207422586521,0.40049669854280506,8784,0.3980524058894961
2020,Gorontalo,Pohuwato,0.4655,121.9386,Asia/Makassar,27.101878415300547,81.49373861566484,1648.2,1648.2,1434.74,0.3830635245901639,0.38004735883424406,0.37614207650273224,8784,0.3797509866423801
2020,Jambi,Batanghari,-1.71327,103.25902,Asia/Jakarta,26.390698998178507,87.09915755919855,2840.5,2840.5,1236.44,0.3913699908925319,0.39115107012750455,0.3901216985428051,8784,0.3908809198542805
2020,Jambi,Kerinci,-1.94667,101.33417,Asia/Jakarta,21.49641393442623,90.35564663023679,4056.3,4056.3,1209.28,0.4131353597449909,0.4142463570127504,0.4151413934426229,8784,0.4141743700667881
2020,Jambi,Merangin,-2.0796,102.2573,Asia/Jakarta,26.05941484517304,85.68590619307832,3370.8,3370.8,1294.1200000000001,0.39327561475409833,0.39437408925318757,0.3885060336976321,8784,0.39205191256830596
2020,Jambi,Muaro Jambi,-1.4772,103.50765,Asia/Jakarta,26.334847449908924,88.57764116575592,2496.1,2496.1,1218.31,0.3969922586520947,0.3971091757741348,0.39812329234972677,8784,0.39740824225865207
2020,Jambi,Tanjung Jabung Timur,-1.13612,103.84987,Asia/Jakarta,26.340414389799637,89.14981785063752,3178.9,3178.9,1206.46,0.47135632969034613,0.47866917122040076,0.4819426229508197,8784,0.47732270795385556
2020,Jawa Barat,Cianjur,-6.82222,107.13944,Asia/Jakarta,23.936566484517304,82.72825591985428,3400.5,3400.5,1309.67,0.35811566484517304,0.3531057604735883,0.3473479052823315,8784,0.35285644353369766
2020,Jawa Barat,Garut,-7.245,107.921,Asia/Jakarta,21.859779143897995,90.66985428051002,3542.4,3542.4,1137.43,0.35178164845173043,0.3437158469945355,0.3458532559198543,8784,0.34711691712204007
2020,Jawa Barat,Indramayu,-6.32639,108.32,Asia/Jakarta,27.904405737704916,76.42440801457195,1921.1,1921.1,1591.15,0.30200239071038254,0.30136828324225867,0.3101920537340619,8784,0.304520909228901
2020,Jawa Barat,Karawang,-6.30525,107.3197,Asia/Jakarta,27.325079690346083,80.32695810564663,2830.8,2830.8,1402.3700000000001,0.35096049635701276,0.3419039162112933,0.35064310109289615,8784,0.3478358378870674
2020,Jawa Barat,Subang,-6.57,107.75667,Asia/Jakarta,26.825136612021858,78.62112932604735,2794.1,2794.1,1425.74,0.3839209927140255,0.3809119990892532,0.39226206739526415,8784,0.385698353066181
2020,Jawa Tengah,Cilacap,-7.72639,109.00944,Asia/Jakarta,26.173224043715848,87.43590619307832,3424.4,3424.4,1283.66,0.2658579234972677,0.26038900273224047,0.24356022313296904,8784,0.25660238312082573
2020,Jawa Tengah,Demak,-6.8909,110.6396,Asia/Jakarta,27.171835154826958,80.67190346083788,2820.8,2820.8,1514.48,0.3647563752276867,0.36289264571949,0.370913820582878,8784,0.3661876138433515
2020,Jawa Tengah,Grobogan,-7.0868,110.9158,Asia/Jakarta,26.97577413479053,80.60724043715847,2682.2,2682.2,1482.59,0.3417800546448087,0.3413200136612022,0.3484955601092896,8784,0.34386520947176685
2020,Jawa Tengah,Pati,-6.7559,111.038,Asia/Jakarta,27.093647540983607,82.11623406193078,2591.8,2591.8,1468.1,0.4021186247723133,0.3976457194899818,0.4086006375227687,8784,0.4027883272616879
2020,Jawa Tengah,Sragen,-7.42639,111.02222,Asia/Jakarta,27.252515938069216,77.9278233151184,2625.8,2625.8,1550.51,0.4037810792349727,0.4094956739526412,0.41752424863387977,8784,0.41026700060716453
2020,Jawa Timur,Bojonegoro,-7.1502,111.8817,Asia/Jakarta,27.3758310564663,78.0950591985428,2521.1,2521.1,1521.73,0.39598838797814206,0.4018668032786885,0.4072745901639344,8784,0.40170992714025494
2020,Jawa Timur,Jember,-8.17211,113.69953,Asia/Jakarta,26.639332877959927,81.11498178506375,2069.6,2069.6,1385.09,0.2668985655737705,0.2576498178506375,0.26032843806921674,8784,0.2616256071645416
2020,Jawa Timur,Lamongan,-7.11667,112.41667,Asia/Jakarta,27.928768214936248,77.09050546448087,2033.2,2033.2,1600.79,0.39003449453551914,0.39172427140255006,0.39186964936247726,8784,0.3912094717668488
2020,Jawa Timur,Ngawi,-7.4038,111.4461,Asia/Jakarta,27.251514116575592,76.91279599271402,2738.8,2738.8,1630.09,0.3910143442622951,0.3968488160291439,0.3992164162112933,8784,0.3956931921675774
2020,Jawa Timur,Tuban,-6.8976,112.0649,Asia/Jakarta,27.04535519125683,80.69376138433516,2428.2,2428.2,1528.98,0.32097962204007285,0.31668214936247724,0.32541211293260475,8784,0.3210246281117183
2020,Kalimantan Barat,Kubu Raya,-0.12694,109.40389,Asia/Pontianak,26.03257058287796,91.60359744990893,3814.8,3814.8,1192.45,0.3981665528233151,0.4022682149362477,0.40129474043715846,8784,0.4005765027322404
2020,Kalimantan Barat,Landak,0.38333,109.95,Asia/Pontianak,25.78664617486339,91.54132513661202,3245.3,3245.3,1196.47,0.3974813296903461,0.40056443533697633,0.4008983378870674,8784,0.3996480343047966
2020,Kalimantan Barat,Mempawah,0.37102,108.97013,Asia/Pontianak,26.293454007285977,89.34107468123861,3205.8,3205.8,1191.71,0.39889025500910746,0.39894831511839707,0.4004071038251366,8784,0.3994152246508804
2020,Kalimantan Barat,Sambas,1.33333,109.25,Asia/Pontianak,25.891404826958105,90.88035063752277,3452.4,3452.4,1139.93,0.2846402550091075,0.28561987704918035,0.2751763433515483,8784,0.2818121584699454
2020,Kalimantan Barat,Sanggau,0.13333,110.6,Asia/Pontianak,25.939537795992713,91.28187613843352,3838.9,3838.9,1172.48,0.40956215846994537,0.4109277094717668,0.41287943989071035,8784,0.41112310261080753
2020,Kalimantan Selatan,Banjar,-3.4109,114.8642,Asia/Makassar,26.602299635701275,85.97313296903461,3531.1,3531.1,1232.11,0.5709264571948999,0.574389344262295,0.568530737704918,8784,0.5712821797207043
2020,Kalimantan Selatan,Barito Kuala,-3.0136,114.7687,Asia/Makassar,26.478699908925318,89.09141621129326,3506.0,3506.0,1211.38,0.3954160974499089,0.39559631147540986,0.3924179189435337,8784,0.39447677595628416
2020,Kalimantan Selatan,Hulu Sungai Selatan,-2.7837,115.2772,Asia/Makassar,25.981500455373407,89.45264116575592,3772.5,3772.5,1213.89,0.41729303278688523,0.41931614298724956,0.41932411202185793,8784,0.41864442926533085
2020,Kalimantan Selatan,Tanah Laut,-3.7987,114.7788,Asia/Makassar,26.14841757741348,87.28233151183971,3579.5,3579.5,1228.72,0.4624148451730419,0.46816803278688524,0.4666820355191257,8784,0.46575497115968423
2020,Kalimantan Selatan,Tapin,-2.9334,115.1621,Asia/Makassar,26.269228142076503,87.4832650273224,3081.8,3081.8,1234.21,0.43512750455373406,0.4404804189435337,0.4395521402550091,8784,0.43838668791742563
2020,Kalimantan Tengah,Barito Timur,-2.1236,115.1958,Asia/Pontianak,26.15905054644809,90.18169398907104,4049.3,4049.3,1224.93,0.5023545081967213,0.5030253870673952,0.5053004326047359,8784,0.5035601092896175
2020,Kalimantan Tengah,Kapuas,-3.0013,114.3916,Asia/Jakarta,26.62011612021858,87.6476548269581,3222.9,3222.9,1220.18,0.4204030054644809,0.4207625227686703,0.4110971083788707,8784,0.4174208788706739
2020,Kalimantan Tengah,Kotawaringin Timur,-2.5315,112.9496,Asia/Pontianak,26.47235883424408,87.84870218579235,4131.3,4131.3,1225.25,0.2867669626593807,0.2857624089253188,0.2770856102003643,8784,0.2832049939283546
2020,Kalimantan Tengah,Pulang Pisau,-2.7671,114.2406,Asia/Pontianak,26.31896630236794,90.62215391621129,3714.1,3714.1,1204.17,0.39590767304189434,0.3974731329690346,0.3970236794171221,8784,0.39680149514268365
2020,Kalimantan Tengah,Seruyan,-3.39228,112.55049,Asia/Pontianak,27.104030054644806,85.44558287795992,3580.7,3580.7,1308.1,0.2878197859744991,0.2855440573770492,0.27246653005464483,8784,0.28194345780206437
2020,Kalimantan Timur,Berau,2.15281,117.49672,Asia/Makassar,26.15693306010929,91.27276867030966,3076.0,3076.0,1240.85,0.40799726775956285,0.4082522768670309,0.40832889344262296,8784,0.40819281268973895
2020,Kalimantan Timur,Kutai Kartanegara,-0.42366,116.98895,Asia/Makassar,26.186327413479056,90.43602003642987,3322.9,3322.9,1236.5,0.40822654826958105,0.4097125455373406,0.4117643442622951,8784,0.4099011460230722
2020,Kalimantan Timur,Kutai Timur,0.5049,117.5279,Asia/Makassar,26.200580601092895,88.93567850637523,3059.5,3059.5,1304.56,0.3976921675774135,0.3982536429872495,0.3979216757741348,8784,0.3979558287795993
2020,Kalimantan Timur,Paser,-1.91013,116.202,Asia/Makassar,26.090687613843354,90.80464480874316,4532.6,4532.6,1220.82,0.40505498633879783,0.405015368852459,0.40342588797814205,8784,0.404498747723133
2020,Kalimantan Timur,Penajam Paser Utara,-1.24919,116.76968,Asia/Makassar,26.664025500910746,88.65061475409836,3270.0,3270.0,1276.95,0.437389116575592,0.4392912112932605,0.44234221311475413,8784,0.4396741803278688
2020,Kalimantan Utara,Bulungan,2.8375,117.36528,Asia/Makassar,26.033344717668488,91.33333333333333,3852.1,3852.1,1211.15,0.4115184426229508,0.4118788706739526,0.4124610655737705,8784,0.4119527929568913
2020,Kalimantan Utara,Malinau,3.58855,116.62391,Asia/Makassar,26.143761384335154,90.658014571949,4824.2,4824.2,1270.6,0.47792065118397087,0.481067281420765,0.48694774590163936,8784,0.4819785595021251
2020,Kalimantan Utara,Nunukan,4.13841,117.6507,Asia/Makassar,26.481386612021858,89.18852459016394,3604.0,3604.0,1297.2,0.45519751821493626,0.4582844945355191,0.46029826958105646,8784,0.45792676077717065
2020,Kalimantan Utara,Tana Tidung,3.60815,116.90668,Asia/Makassar,26.40948315118397,90.05999544626594,4301.9,4301.9,1237.47,0.38905009107468125,0.3910018214936248,0.3912660519125683,8784,0.3904393214936248
2020,Kalimantan Utara,Tarakan,3.31332,117.59152,Asia/Makassar,26.957684426229505,87.48690801457195,3965.4,3965.4,1418.82,0.4009463797814208,0.40171732695810564,0.4022061703096539,8784,0.40162329234972677
2020,Kepulauan Bangka Belitung,Bangka,-1.85442,106.12215,Asia/Jakarta,26.729030054644806,87.05305100182149,2377.9,2377.9,1275.7,0.38226218123861566,0.38231454918032787,0.3772818761384335,8784,0.3806195355191257
2020,Kepulauan Bangka Belitung,Bangka Barat,-2.06719,105.16228,Asia/Jakarta,26.909915755919855,85.97950819672131,2312.2,2312.2,1298.88,0.36882320127504553,0.3655552140255009,0.3641961520947177,8784,0.366191522465088
2020,Kepulauan Bangka Belitung,Bangka Selatan,-3.0,106.5,Asia/Jakarta,26.514663023679415,87.41814663023679,3352.2,3352.2,1235.68,0.2913849043715847,0.289126252276867,0.280944558287796,8784,0.28715190497874926
2020,Kepulauan Bangka Belitung,Belitung,-2.73353,107.63477,Asia/Jakarta,26.841120218579235,86.29064207650273,2479.1,2479.1,1248.92,0.2785654599271402,0.2758329918032787,0.2677365664845173,8784,0.27404500607164545
2020,Kepulauan Bangka Belitung,Belitung Timur,-2.88333,108.26667,Asia/Jakarta,27.158970856102002,84.26479963570128,2448.5,2448.5,1319.04,0.4167282559198543,0.41746903460837886,0.41486851092896176,8784,0.4163552671523983
2020,Kepulauan Riau,Batam,1.14937,104.02491,Asia/Jakarta,27.14502504553734,85.36042805100182,3143.1,3143.1,1290.82,0.2558885473588342,0.2498016848816029,0.23279838342440803,8784,0.2461628718882817
2020,Kepulauan Riau,Bintan,1.1,104.525,Asia/Pontianak,26.857069672131146,85.41837431693989,2686.3,2686.3,1304.7,0.2553693078324226,0.24677584244080147,0.2272266621129326,8784,0.24312393746205227
2020,Kepulauan Riau,Karimun,-6.5194,106.2899,Asia/Jakarta,25.58011156648452,85.12204007285975,3286.1,3286.1,1237.4,0.38630532786885247,0.3841428734061931,0.3789980646630237,8784,0.38314875531268977
2020,Kepulauan Riau,Lingga,-10.5684,121.8988,Asia/Makassar,26.61405965391621,78.67770947176685,1242.5,1242.5,1680.67,0.32788854735883427,0.35801753187613844,0.3711959244080146,8784,0.3523673345476624
2020,Kepulauan Riau,Natuna,3.9384,108.38401,Asia/Jakarta,26.923030510018215,84.95799180327869,1989.2,1989.2,1300.3,0.26902607012750457,0.26468340163934423,0.2531198770491804,8784,0.2622764496053431
2020,Lampung,Lampung Selatan,-5.73805,105.5916,Asia/Jakarta,26.862556921675775,86.15573770491804,2646.3,2646.3,1263.35,0.448904485428051,0.4432383879781421,0.44166757741347906,8784,0.4446034836065574
2020,Lampung,Lampung Tengah,-4.9753,105.21396,Asia/Jakarta,26.261589253187612,86.63592896174863,3297.3,3297.3,1262.2,0.46045138888888887,0.4614373861566485,0.45563228597449906,8784,0.45917368700667877
2020,Lampung,Lampung Timur,-5.06446,105.54869,Asia/Jakarta,26.280601092896173,87.15972222222223,3081.1,3081.1,1235.3,0.45491746357012747,0.4541445810564663,0.45039947632058286,8784,0.45315384031572553
2020,Lampung,Lampung Utara,-4.82505,104.8817,Asia/Jakarta,26.1525956284153,87.85018214936248,3401.7,3401.7,1261.11,0.45612215391621125,0.4578861566484517,0.46185496357012745,8784,0.4586210913782635
2020,Lampung,Tulang Bawang,-4.47131,105.25214,Asia/Jakarta,26.591826047358836,86.53062386156648,2978.4,2978.4,1257.82,0.42958822859744994,0.4316540300546448,0.42972347449908926,8784,0.43032191105039463
2020,Maluku,Buru,-3.26194,127.09292,Asia/Jayapura,26.631454918032787,85.75159380692168,1972.1,1972.1,1404.17,0.3306161202185792,0.32787818761384335,0.31883014571949,8784,0.3257748178506375
2020,Maluku,Maluku Tengah,-3.29833,128.96883,Asia/Jayapura,26.389275956284152,85.76411657559198,2411.4,2411.4,1261.74,0.33638456284153007,0.3375442850637523,0.3329623178506375,8784,0.33563038858530664
2020,Maluku,Maluku Tenggara,-5.66689,132.73763,Asia/Jayapura,26.876707650273225,85.37989526411657,2686.9,2686.9,1361.57,0.2585351775956284,0.25241530054644806,0.23327083333333332,8784,0.24807377049180324
2020,Maluku,Seram Bagian Barat,-3.0618,128.1945,Asia/Jayapura,26.485951730418943,86.89401183970855,2532.4,2532.4,1292.38,0.402274704007286,0.4021124772313297,0.40080418943533697,8784,0.40173045689131753
2020,Maluku,Seram Bagian Timur,-3.1112,130.4954,Asia/Jayapura,25.934118852459015,85.37818761384335,2261.5,2261.5,1367.72,0.2783146630236794,0.27491780510018216,0.26968123861566484,8784,0.2743045689131755
2020,Maluku Utara,Halmahera Barat,1.06504,127.46786,Asia/Jayapura,26.08091985428051,89.15152550091075,4004.3,4004.3,1290.71,0.38282946265938067,0.38002925774134794,0.37654348816029143,8784,0.37980073618700666
2020,Maluku Utara,Halmahera Selatan,-0.62546,127.47808,Asia/Jayapura,26.53838797814208,91.90551001821494,5048.2,5048.2,1264.51,0.41592588797814206,0.41177550091074683,0.4020101320582878,8784,0.4099038403157256
2020,Maluku Utara,Halmahera Timur,0.7007,128.29198,Asia/Jayapura,26.26311475409836,88.23212659380692,3225.4,3225.4,1302.41,0.404191029143898,0.40355396174863384,0.40377322404371585,8784,0.40383940497874926
2020,Maluku Utara,Halmahera Utara,1.72837,128.00948,Asia/Jayapura,26.769615209471766,88.75728597449908,4303.3,4303.3,1381.45,0.3653358378870674,0.36328369763205826,0.36234619763205833,8784,0.363655244383728
2020,Maluku Utara,Tidore Kepulauan,0.65277,127.44533,Asia/Jayapura,26.710997267759563,85.73110200364299,2790.5,2790.5,1402.88,0.3775834471766849,0.3734271402550091,0.3677677595628415,8784,0.3729261156648452
2020,Nusa Tenggara Barat,Bima,-8.46006,118.72667,Asia/Makassar,27.213319672131146,83.04474043715847,2010.7,2010.7,1459.67,0.33507775500910747,0.3461028005464481,0.3551600637522769,8784,0.3454468731026108
2020,Nusa Tenggara Barat,Dompu,-8.5365,118.4634,Asia/Makassar,26.579872495446267,83.87727686703097,1732.5,1732.5,1439.13,0.3354373861566485,0.33972370218579234,0.3429060792349727,8784,0.33935572252580454
2020,Nusa Tenggara Barat,Lombok Tengah,-8.70536,116.27036,Asia/Makassar,26.023576958105647,83.66780510018215,1781.3,1781.3,1464.83,0.3851040528233151,0.38629940801457197,0.39446971766848815,8784,0.3886243928354584
2020,Nusa Tenggara Barat,Lombok Timur,-8.6503,116.5318,Asia/Makassar,25.66399134790528,81.48804644808743,1955.0,1955.0,1465.85,0.38803711293260473,0.3814460382513661,0.39805555555555555,8784,0.38917956891317546
2020,Nusa Tenggara Barat,Sumbawa,-8.49317,117.42024,Asia/Makassar,27.66316029143898,75.09631147540983,1326.5,1326.5,1726.31,0.2624509335154827,0.26180692167577413,0.26165835610200366,8784,0.26197207043108683
2020,Nusa Tenggara Timur,Belu,-9.10611,124.8925,Asia/Makassar,25.470480418943534,75.13923041894354,1993.8,1993.8,1631.2,0.27814754098360656,0.2796822632058288,0.2897537568306011,8784,0.2825278536733455
2020,Nusa Tenggara Timur,Kupang,-10.0642,123.8787,Asia/Makassar,27.2411543715847,74.3816029143898,824.6,824.6,1757.9,0.23335223132969035,0.215293602003643,0.1799214480874317,8784,0.209522427140255
2020,Nusa Tenggara Timur,Manggarai,-8.61139,120.46444,Asia/Makassar,19.94841757741348,88.58822859744991,2167.1,2167.1,1217.71,0.3148809198542805,0.3105983606557377,0.3057485200364299,8784,0.31040926684881603
2020,Nusa Tenggara Timur,Sumba Timur,-9.6567,120.2641,Asia/Makassar,26.735200364298723,77.92964480874316,1306.5,1306.5,1661.46,0.2700516848816029,0.2751542577413479,0.281755806010929,8784,0.27565391621129326
2020,Nusa Tenggara Timur,Timor Tengah Selatan,-9.86071,124.28395,Asia/Makassar,22.173952641165755,76.97609289617486,1239.1,1239.1,1561.26,0.2598098816029144,0.2527213114754098,0.2395873178506375,8784,0.2507061703096539
2020,Papua,Biak Numfor,-1.1767,136.082,Asia/Jayapura,26.5195810564663,90.47119763205829,4187.9,4187.9,1262.3700000000001,0.4029614071038251,0.4045237932604736,0.40578483606557375,8784,0.4044233454766242
2020,Papua,Jayapura,-2.5691,140.5127,Asia/Jayapura,26.50827641165756,89.80976775956285,4525.2,4525.2,1245.74,0.3467077641165756,0.3455442850637523,0.33641165755919855,8784,0.3428879022465088
2020,Papua,Keerom,-2.9028,140.7657,Asia/Jayapura,26.144000455373405,90.28472222222223,5006.3,5006.3,1251.08,0.4740678506375227,0.47872700364298726,0.4823385701275046,8784,0.47837780813600483
2020,Papua,Kota Jayapura,-2.53371,140.71812,Asia/Jayapura,26.98431238615665,90.05350637522768,6608.0,6608.0,1287.31,0.5809537795992714,0.5839663023679417,0.581114640255009,8784,0.582011574074074
2020,Papua,Sarmi,-1.85302,138.75093,Asia/Jayapura,26.447540983606558,90.40414389799636,4444.4,4444.4,1292.57,0.45177857468123866,0.45164071038251363,0.45033333333333336,8784,0.45125087279902854
2020,Papua Barat,Fakfak,-2.92481,132.29813,Asia/Jayapura,26.21519808743169,90.35371129326047,2825.8,2825.8,1196.15,0.40349112021857925,0.40406147540983606,0.40108595173041894,8784,0.4028795157862781
2020,Papua Barat,Kaimana,-3.6635,133.7649,Asia/Jayapura,26.41617714025501,89.16814663023679,2135.2,2135.2,1262.17,0.40761668943533697,0.40795275500910744,0.4079172358834244,8784,0.4078288934426229
2020,Papua Barat,Manokwari,-0.86291,134.06403,Asia/Jayapura,26.367839253187615,86.79109744990893,3271.7,3271.7,1341.04,0.4764817850637523,0.4786445810564663,0.47758390255009103,8784,0.47757008955676983
2020,Papua Barat,Manokwari Selatan,-1.5083,134.1708,Asia/Jayapura,26.580248178506373,86.69683515482696,2900.3,2900.3,1312.13,0.41001275045537344,0.41055225409836066,0.4111157786885246,8784,0.4105602610807529
2020,Papua Barat,Teluk Bintuni,-2.10967,133.52461,Asia/Jayapura,25.634460382513662,90.76377504553734,3856.0,3856.0,1243.14,0.4479278233151184,0.4509511612021858,0.455040072859745,8784,0.4513063524590164
2020,Papua Barat Daya,Maybrat,-1.25667,132.49973,Asia/Jayapura,23.697381602914387,91.11111111111111,5744.4,5744.4,1226.41,0.4715946038251366,0.47975284608378876,0.48060883424408013,8784,0.4773187613843352
2020,Papua Barat Daya,Raja Ampat,-0.2379,130.5072,Asia/Jayapura,25.486065573770492,91.1643897996357,4558.7,4558.7,1270.72,0.4220684198542805,0.4228203551912568,0.4253837659380692,8784,0.4234241803278689
